CORP_KEY|CIFID|CORP_REP_KEY|TYPE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|DATE1|STR12|DATE2|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL8|DECIMAL9|DECIMAL10|ENTITYTYPE|STR43|STR44|STR45|STR46|STR47|STR48|STR49|STR50|ORGKEY|STR21|STR22|STR23|STR24|STR25|STR26|STR27|STR28|STR29|STR30|STR31|STR32|STR38|STR39|STR40|STR41|STR42|DBFLOAT1|DBFLOAT2|DBFLOAT3|DBFLOAT4|DBFLOAT5|AMOUNT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|INT1|INT2|INT3|INT4|INT5|INT6|INT7|INT8|INT9|INT10|INT11|INT12|INT13|INT14|INT15|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|STR1_CODE|STR2_CODE|STR3_CODE|STR4_CODE|STR5_CODE|CORE_CUST_ID|CORE_CHILD_CUST_ID|PERCENTAGE1|PERCENTAGE2|PERCENTAGE3|PERCENTAGE4|PERCENTAGE5|BANK_ID|STR4_ALT1|STR5_ALT1|STR1_ALT1
C000132249|C000132249||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000132249||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000133572|C000133572||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000133572||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000133401|C000133401||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000133401||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000004554|C000004554||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000004554||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000007903|C000007903||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000007903||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000133289|C000133289||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000133289||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000115114|C000115114||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000115114||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000114160|C000114160||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000114160||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000133821|C000133821||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000133821||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000134143|C000134143||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000134143||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000133437|C000133437||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000133437||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000139|C000000139||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000139||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000002207|C000002207||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000002207||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000004442|C000004442||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000004442||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000896|C000000896||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000896||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000137923|C000137923||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000137923||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000138032|C000138032||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000138032||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000138033|C000138033||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000138033||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248222|C000248222||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248222||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248167|C000248167||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248167||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248314|C000248314||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248314||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248266|C000248266||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248266||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248335|C000248335||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248335||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248281|C000248281||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248281||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248395|C000248395||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248395||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248385|C000248385||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248385||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248379|C000248379||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248379||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248552|C000248552||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248552||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248400|C000248400||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248400||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248553|C000248553||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248553||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248551|C000248551||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248551||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248482|C000248482||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248482||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000247615|C000247615||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000247615||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248499|C000248499||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248499||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248302|C000248302||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248302||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248460|C000248460||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248460||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248695|C000248695||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248695||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248724|C000248724||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248724||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248725|C000248725||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248725||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248636|C000248636||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248636||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248397|C000248397||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248397||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248522|C000248522||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248522||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248633|C000248633||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248633||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248646|C000248646||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248646||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248143|C000248143||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248143||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248221|C000248221||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248221||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248198|C000248198||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248198||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195650|C000195650||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195650||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195618|C000195618||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195618||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195616|C000195616||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195616||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195637|C000195637||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195637||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195628|C000195628||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195628||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195694|C000195694||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195694||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195702|C000195702||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195702||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195697|C000195697||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195697||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195688|C000195688||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195688||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195771|C000195771||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195771||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195750|C000195750||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195750||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195755|C000195755||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195755||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248161|C000248161||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248161||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000195635|C000195635||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000195635||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000248250|C000248250||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000248250||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201253|C000201253||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201253||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201212|C000201212||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201212||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201435|C000201435||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201435||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201492|C000201492||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201492||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201267|C000201267||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201267||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201231|C000201231||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201231||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201219|C000201219||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201219||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201279|C000201279||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201279||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201312|C000201312||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201312||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201599|C000201599||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201599||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201613|C000201613||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201613||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000202240|C000202240||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000202240||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000202239|C000202239||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000202239||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201327|C000201327||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201327||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000193190|C000193190||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000193190||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201517|C000201517||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201517||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201476|C000201476||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201476||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201819|C000201819||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201819||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201929|C000201929||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201929||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000202032|C000202032||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000202032||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201516|C000201516||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201516||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000202331|C000202331||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000202331||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000202301|C000202301||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000202301||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000201534|C000201534||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000201534||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000202113|C000202113||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000202113||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000202128|C000202128||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000202128||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124643|C000124643||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124643||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124666|C000124666||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124666||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124868|C000124868||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124868||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124873|C000124873||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124873||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124875|C000124875||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124875||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124963|C000124963||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124963||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000125050|C000125050||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000125050||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000125129|C000125129||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000125129||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124992|C000124992||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124992||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124816|C000124816||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124816||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000125064|C000125064||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000125064||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124988|C000124988||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124988||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000125172|C000125172||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000125172||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000124996|C000124996||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000124996||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
